loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault
1044758,244758,6818.181818,3,7.191,234.99,A,幼教与中小学校,采矿业,3 years,1,2,2016/6/1,0,137,32,13.54909091,0,790.9090909,988.6363636,5,0,0.0,4282.0,70.96923077,0,0,7-Dec,0,1,3.0,0.0,2.0,6.0,2.0,2,1135,0.0,0.0
1007540,207540,11818.18182,3,11.466,335.69,C,政府机构,文化和体育业,7 years,0,1,2017/5/1,4,235,8,8.509090909,0,548.1818182,639.5454545,10,1,0.0,10520.76923,57.57692308,1,0,6-May,4,1,4.0,0.0,2.0,18.0,9.0,2,3980,0.0,0.0
1036955,236955,12727.27273,3,10.377,461.87,B,幼教与中小学校,电力、热力生产供应业,6 years,1,1,2015/10/1,0,306,26,18.56363636,1,670.0,725.8333333,14,1,1.0,6381.923077,31.1,0,0,Feb-94,0,1,9.0,0.0,5.0,16.0,6.0,2,2659,920.4230769,0.0
1045964,245964,1963.636364,3,14.014,80.57,C,政府机构,建筑业,2 years,1,2,2017/4/1,0,583,47,7.821818182,1,544.0909091,589.4318182,13,1,1.0,1860.0,25.26923077,0,0,4-Aug,0,1,3.0,0.0,3.0,16.0,4.0,3,835,167.0,0.0
1011486,211486,13000.0,3,7.139,337.09,A,普通企业,建筑业,8 years,2,0,2016/4/1,4,373,13,28.35,0,735.0,857.5,15,0,0.0,11754.61538,48.80769231,0,0,Jun-89,4,1,7.0,0.0,10.0,25.0,8.0,0,745,257.8846154,0.0
1032536,232536,7090.909091,3,10.637,192.68,B,政府机构,金融业,9 years,1,1,2013/11/1,0,194,38,21.21818182,0,650.0,758.3333333,7,0,0.0,4042.0,58.26923077,0,0,Nov-94,51,1,3.0,0.0,8.0,11.0,7.0,3,226,0.0,0.0
1013759,213759,13636.36364,3,11.421,503.18,C,政府机构,制造业,< 1 year,1,2,2015/7/1,0,230,2,12.24,0,680.0,736.6666667,6,1,1.0,5317.846154,44.0,0,0,Jun-86,0,1,4.0,,3.0,13.0,7.0,0,0,0.0,0.0
1044981,244981,3272.727273,3,8.382,93.49,A,政府机构,文化和体育业,1 year,0,0,2012/9/1,4,72,10,8.394545455,0,593.1818182,741.4772727,6,0,0.0,3635.692308,43.29230769,1,0,1-Oct,77,1,3.0,0.0,12.0,9.0,7.0,0,0,0.0,0.0
1007574,207574,14181.81818,3,8.99,381.55,B,普通企业,金融业,10+ years,0,0,2016/9/1,0,153,11,12.28181818,0,812.7272727,1015.909091,18,1,1.0,5978.0,13.3,0,0,Aug-96,0,1,8.0,0.0,7.0,22.0,7.0,0,0,0.0,0.0
1019398,219398,4090.909091,3,15.763,171.7,C,政府机构,房地产业,1 year,1,1,2015/11/1,0,277,8,18.07636364,0,785.4545455,981.8181818,9,0,0.0,2034.230769,24.98461538,1,0,Apr-00,0,1,2.0,0.0,6.0,6.0,6.0,0,0,0.0,0.0
1018803,218803,9818.181818,3,8.739,347.02,B,普通企业,公共服务、社会组织,1 year,0,0,2013/8/1,0,88,32,17.98,0,659.0909091,768.9393939,7,0,0.0,48983.07692,54.83076923,1,0,1-Apr,38,1,4.0,0.0,6.0,10.0,6.0,0,0,0.0,0.0
1016510,216510,2363.636364,3,11.49,65.95,B,上市企业,采矿业,10+ years,0,2,2016/7/1,0,387,19,36.02181818,0,576.8181818,721.0227273,14,0,0.0,25031.07692,70.3,1,0,2-May,0,1,9.0,0.0,4.0,15.0,6.0,2,542,108.4,0.0
1038578,238578,7500.0,3,19.03,275.04,D,普通企业,住宿和餐饮业,,2,2,2017/12/1,5,124,13,29.86909091,0,680.0,793.3333333,10,0,0.0,10604.46154,78.2,0,0,May-88,6,1,7.0,0.0,6.0,16.0,8.0,3,3193,736.8461538,0.0
1012675,212675,5454.545455,3,8.69,156.46,A,普通企业,住宿和餐饮业,10+ years,0,0,2012/7/1,2,493,42,17.23636364,0,589.0909091,736.3636364,11,0,0.0,11322.76923,50.4,1,0,2-May,38772,1,,,,,,1,1049,314.7,0.0
1024730,224730,4372.727273,3,9.891,121.12,B,幼教与中小学校,建筑业,10+ years,0,0,2014/9/1,4,52,19,15.68454545,0,736.3636364,797.7272727,8,0,0.0,5608.615385,33.8,0,0,Mar-84,4,1,3.0,0.0,6.0,10.0,5.0,2,542,100.0615385,0.0
1007623,207623,9454.545455,3,6.92,246.73,A,世界五百强,建筑业,,1,1,2015/4/1,0,660,23,10.46181818,0,556.3636364,602.7272727,9,1,1.0,4668.0,47.6,1,0,Oct-94,0,1,7.0,0.0,5.0,18.0,7.0,0,893,89.3,0.0
1034916,234916,31818.18182,5,10.332,769.39,B,政府机构,采矿业,10+ years,0,1,2016/1/1,0,480,8,17.98,0,801.8181818,868.6363636,11,0,0.0,23619.69231,76.89230769,0,1,Nov-89,2,1,3.0,0.0,7.0,9.0,4.0,5,16497,1649.7,0.0
1043004,243004,10875.0,3,14.895,385.3,D,普通企业,信息传输、软件和信息技术服务业,10+ years,1,2,2015/10/1,9,51,13,10.55454545,0,730.9090909,852.7272727,5,0,0.0,3425.769231,88.43076923,0,0,Mar-96,10,1,2.0,0.0,4.0,7.0,6.0,3,1417,152.6,0.0
1017145,217145,6545.454545,3,10.341,197.83,B,普通企业,金融业,1 year,0,1,2016/12/1,0,146,23,11.05363636,1,670.0,725.8333333,10,0,0.0,3012.0,20.78461538,0,0,9-Sep,0,1,3.0,0.0,5.0,16.0,5.0,1,2461,0.0,0.0
1033851,233851,9454.545455,3,9.75,257.2,B,普通企业,公共服务、社会组织,10+ years,0,1,2016/3/1,0,161,14,25.63,0,548.1818182,593.8636364,11,1,0.0,9693.230769,73.44615385,0,0,Mar-91,0,1,5.0,0.0,2.0,21.0,15.0,3,1379,318.2307692,0.0
1027235,227235,18000.0,5,17.622,437.92,C,幼教与中小学校,金融业,2 years,1,1,2017/8/1,0,132,12,21.78,0,670.0,837.5,18,0,0.0,14378.0,50.6,0,0,5-Jun,0,1,5.0,0.0,20.0,15.0,7.0,5,4218,486.6923077,0.0
1029489,229489,11227.27273,3,12.69,318.68,C,政府机构,电力、热力生产供应业,8 years,1,2,2015/10/1,4,602,48,20.16363636,0,572.7272727,620.4545455,6,0,0.0,10754.0,82.73076923,0,0,1-Oct,4,1,3.0,0.0,6.0,9.0,5.0,1,959,191.8,0.0
1003423,203423,27272.72727,3,14.418,1055.01,C,普通企业,金融业,< 1 year,0,1,2017/12/1,4,33,22,13.84363636,0,665.0,775.8333333,19,0,0.0,54924.15385,74.65384615,1,0,5-Jun,4,1,9.0,0.0,8.0,19.0,11.0,3,12286,0.0,0.0
1008194,208194,8727.272727,3,8.18,251.36,B,政府机构,房地产业,5 years,0,1,2015/10/1,0,113,22,5.064545455,1,604.5454545,705.3030303,9,1,1.0,6910.153846,39.04615385,0,0,3-Sep,0,1,5.0,0.0,2.0,31.0,18.0,3,2783,256.8923077,0.0
1017410,217410,21681.81818,5,14.289,542.54,C,幼教与中小学校,电力、热力生产供应业,1 year,1,1,2014/7/1,4,314,0,20.64,0,636.3636364,795.4545455,15,0,0.0,27994.61538,83.53846154,0,0,Mar-99,4,1,7.0,0.0,13.0,14.0,5.0,4,8214,2274.646154,0.0
1004259,204259,18181.81818,3,6.831,622.96,A,普通企业,信息传输、软件和信息技术服务业,2 years,1,1,2016/9/1,0,261,8,12.96363636,0,668.1818182,723.8636364,15,0,0.0,32906.53846,36.34615385,0,0,Nov-90,0,1,6.0,0.0,9.0,17.0,8.0,0,0,0.0,0.0
1042491,242491,20000.0,3,8.129,621.12,A,政府机构,住宿和餐饮业,10+ years,1,1,2016/6/1,4,242,8,14.25454545,0,741.8181818,865.4545455,9,0,0.0,14950.38462,55.66153846,0,0,Aug-77,2,1,8.0,0.0,4.0,24.0,13.0,0,0,0.0,0.0
1000902,200902,27979.54545,3,10.99,774.98,B,普通企业,住宿和餐饮业,7 years,0,2,2013/9/1,0,275,8,32.65090909,0,654.5454545,763.6363636,14,0,0.0,22946.76923,65.58461538,1,0,1-Feb,0,1,9.0,0.0,3.0,13.0,7.0,0,0,0.0,0.0
1041671,241671,7727.272727,3,12.681,290.89,D,上市企业,采矿业,8 years,0,0,2010/12/1,1,188,23,21.81818182,1,600.0,700.0,18,0,0.0,90911.0,74.95384615,1,0,Jul-00,2091,1,,,,,,0,0,0.0,0.0
1049892,249892,14400.0,3,18.24,478.81,D,普通企业,公共服务、社会组织,10+ years,0,0,2014/5/1,2,263,0,10.26363636,0,548.1818182,593.8636364,11,1,1.0,10420.30769,61.70769231,1,0,Jul-92,5,1,4.0,0.0,8.0,22.0,11.0,0,0,0.0,0.0
1048946,248946,15000.0,3,9.441,487.47,B,高等教育机构,文化和体育业,10+ years,0,1,2017/1/1,2,109,21,7.36,1,636.3636364,795.4545455,12,0,0.0,5304.0,37.38461538,0,0,Sep-95,5,1,6.0,0.0,19.0,12.0,4.0,0,0,0.0,0.0
1031413,231413,14181.81818,3,6.534,371.96,A,普通企业,批发和零售业,4 years,1,0,2015/8/1,0,369,21,20.2,0,705.0,822.5,20,0,0.0,22478.07692,32.42307692,1,0,Sep-76,0,1,12.0,0.0,10.0,34.0,22.0,0,0,0.0,0.0
1038971,238971,24000.0,3,9.891,785.62,B,高等教育机构,金融业,10+ years,1,1,2015/4/1,4,54,28,29.7,1,622.7272727,778.4090909,6,0,0.0,38731.38462,88.52307692,0,0,May-81,4,1,4.0,0.0,5.0,17.0,10.0,0,0,0.0,0.0
1039634,239634,19636.36364,3,10.384,768.12,B,政府机构,电力、热力生产供应业,,0,0,2017/10/1,0,313,43,35.36,0,668.1818182,835.2272727,17,0,0.0,18854.76923,27.1,0,0,3-Jun,0,1,7.0,0.0,13.0,15.0,10.0,0,0,0.0,0.0
1019790,219790,8181.818182,3,16.115,344.95,C,普通企业,批发和零售业,< 1 year,0,2,2015/7/1,0,209,21,28.22727273,0,604.5454545,654.9242424,10,0,0.0,9153.846154,50.0,0,0,7-Sep,0,1,4.0,0.0,8.0,6.0,6.0,0,1430,0.0,0.0
1025848,225848,5454.545455,3,13.491,173.31,C,世界五百强,制造业,10+ years,1,1,2016/12/1,5,0,0,17.95,0,720.0,780.0,8,0,0.0,7704.307692,78.57692308,1,0,4-Nov,6,1,6.0,0.0,3.0,8.0,4.0,3,2052,473.5384615,0.0
1017097,217097,13090.90909,3,9.891,392.81,B,政府机构,金融业,1 year,1,2,2014/2/1,4,141,13,22.72090909,0,715.0,834.1666667,8,0,0.0,7561.846154,46.43076923,1,0,6-Oct,4,1,4.0,0.0,1.0,16.0,9.0,3,1134,122.1230769,0.0
1021704,221704,26454.54545,3,13.482,1008.48,C,高等教育机构,电力、热力生产供应业,1 year,1,2,2013/12/1,4,75,33,18.18181818,0,725.4545455,846.3636364,12,0,0.0,21823.84615,68.7,0,0,1-Jul,605,1,10.0,0.0,3.0,20.0,9.0,3,3989,0.0,0.0
1040391,240391,10000.0,5,15.763,234.4,C,幼教与中小学校,农、林、牧、渔业,10+ years,0,1,2015/11/1,0,175,14,23.31818182,0,774.5454545,903.6363636,21,0,0.0,10963.84615,22.0,0,0,Feb-90,0,1,8.0,0.0,16.0,35.0,18.0,1,907,97.67692308,0.0
1034620,234620,19318.18182,5,13.59,506.66,C,世界五百强,交通运输、仓储和邮政业,8 years,0,1,2013/10/1,0,39,24,15.16363636,0,560.4545455,700.5681818,13,0,0.0,19525.84615,67.2,1,0,Mar-00,30084,1,6.0,0.0,5.0,24.0,17.0,0,0,0.0,0.0
1020063,220063,12290.90909,3,11.99,345.38,B,普通企业,交通运输、仓储和邮政业,10+ years,1,2,2013/10/1,0,414,0,28.18181818,0,636.3636364,795.4545455,15,0,0.0,36686.46154,61.81538462,0,0,Feb-94,28945,1,10.0,0.0,7.0,17.0,10.0,3,304,32.73846154,0.0
1044297,244297,13090.90909,3,13.519,400.24,C,普通企业,公共服务、社会组织,< 1 year,1,1,2015/3/1,0,118,20,21.05,0,552.2727273,690.3409091,7,0,0.0,11930.0,90.27692308,1,0,8-Aug,0,1,3.0,0.0,8.0,8.0,4.0,3,471,50.72307692,0.0
1010013,210013,6545.454545,3,14.421,269.98,B,世界五百强,公共服务、社会组织,6 years,0,0,2012/11/1,12,1,1,13.51,0,763.6363636,827.2727273,7,0,0.0,14217.0,82.70769231,1,0,Mar-90,46,1,4.0,0.0,9.0,10.0,4.0,2,939,108.3461538,0.0
1005718,205718,12272.72727,3,14.289,505.34,C,普通企业,国际组织,8 years,1,1,2015/1/1,0,277,8,19.93636364,0,730.9090909,791.8181818,13,2,2.0,14121.69231,64.33846154,0,0,Jan-92,0,1,10.0,0.0,5.0,16.0,12.0,1,4779,0.0,0.0
1029801,229801,13090.90909,3,9.75,462.96,B,普通企业,电力、热力生产供应业,1 year,1,2,2016/3/1,0,97,12,6.881818182,0,660.0,770.0,9,0,0.0,16258.0,67.2,0,0,10-Jun,0,1,8.0,0.0,0.0,9.0,8.0,2,6295,726.3461538,0.0
1019359,219359,10518.18182,3,9.16,283.69,B,普通企业,公共服务、社会组织,5 years,1,2,2016/5/1,4,764,47,25.16727273,0,548.1818182,593.8636364,15,0,0.0,29089.84615,77.30769231,0,0,2-Apr,4,1,8.0,,9.0,19.0,16.0,3,1382,414.6,0.0
1004279,204279,18909.09091,5,17.138,385.53,D,政府机构,采矿业,5 years,0,1,2010/8/1,0,373,13,4.736363636,1,763.6363636,954.5454545,7,0,0.0,14588.07692,62.46153846,1,0,1-Aug,11880,1,,,,,,3,7167,1653.923077,0.0
1047986,247986,8727.272727,3,5.32,289.11,A,世界五百强,信息传输、软件和信息技术服务业,4 years,1,0,2016/4/1,0,66,14,4.309090909,0,613.6363636,664.7727273,10,0,0.0,8944.0,20.12307692,0,0,2-Oct,0,1,4.0,0.0,1.0,13.0,8.0,3,2119,489.0,0.0
1032397,232397,26727.27273,3,8.253,781.04,B,幼教与中小学校,信息传输、软件和信息技术服务业,5 years,0,1,2016/1/1,4,406,8,13.52727273,0,675.0,731.25,8,0,0.0,27152.46154,91.43076923,1,0,Mar-99,4,1,5.0,0.0,8.0,11.0,7.0,1,10015,0.0,0.0
1025093,225093,16363.63636,3,12.089,589.22,B,政府机构,金融业,10+ years,0,0,2014/8/1,0,240,21,36.54545455,0,758.1818182,947.7272727,19,0,0.0,16056.92308,32.53846154,0,0,Oct-98,0,1,5.0,0.0,13.0,36.0,25.0,3,5476,1895.538462,0.0
1036495,236495,9454.545455,3,5.211,175.9,A,普通企业,农、林、牧、渔业,3 years,1,1,2010/12/1,12,551,13,5.236363636,0,713.6363636,773.1060606,9,0,0.0,653.6923077,3.969230769,1,0,1-Nov,11376,1,,,,,,0,0,0.0,0.0
1020854,220854,26000.0,5,15.426,648.13,D,幼教与中小学校,文化和体育业,10+ years,0,2,2014/11/1,0,112,23,25.86545455,0,710.0,887.5,13,0,0.0,44238.46154,93.15384615,0,0,Jan-87,0,1,9.0,0.0,7.0,18.0,8.0,0,0,0.0,0.0
1003160,203160,12000.0,3,10.91,392.36,B,普通企业,文化和体育业,10+ years,0,1,2017/8/1,0,365,19,27.26181818,0,636.3636364,795.4545455,12,1,1.0,9243.0,65.07692308,0,0,6-Apr,0,1,3.0,0.0,24.0,6.0,1.0,0,0,0.0,0.0
1024934,224934,13090.90909,3,10.087,382.55,B,普通企业,金融业,9 years,0,0,2015/7/1,4,81,15,28.45,0,730.9090909,791.8181818,17,0,0.0,13895.07692,52.4,0,0,Aug-86,4,1,12.0,0.0,8.0,29.0,20.0,0,0,0.0,0.0
1048204,248204,23636.36364,3,6.24,610.62,A,普通企业,农、林、牧、渔业,2 years,0,1,2015/11/1,0,643,45,13.48,0,650.0,812.5,10,0,0.0,231246.4615,57.04615385,0,0,Apr-93,0,1,5.0,0.0,1.0,17.0,10.0,0,0,0.0,0.0
1030153,230153,10000.0,5,13.519,223.92,C,政府机构,金融业,5 years,0,0,2015/7/1,0,88,32,15.60272727,0,631.8181818,737.1212121,13,0,0.0,12093.46154,40.49230769,0,0,3-Sep,0,1,5.0,0.0,15.0,11.0,5.0,0,0,0.0,0.0
1037947,237947,9454.545455,3,12.897,274.71,C,普通企业,住宿和餐饮业,1 year,0,0,2013/5/1,0,814,4,13.14545455,0,665.0,831.25,12,0,0.0,6771.692308,30.2,0,0,8-Oct,191,1,6.0,0.0,1.0,10.0,6.0,0,0,0.0,0.0
1008756,208756,10909.09091,5,11.11,261.57,B,政府机构,住宿和餐饮业,3 years,0,1,2011/4/1,4,160,4,8.9,0,663.6363636,718.9393939,5,0,0.0,16741.84615,91.96153846,1,0,Nov-98,8046,1,,,,,,0,0,0.0,0.0
1038396,238396,1818.181818,3,21.087,77.87,F,上市企业,文化和体育业,10+ years,0,0,2014/5/1,2,58,17,12.6,0,631.8181818,684.469697,8,0,0.0,16857.69231,37.04615385,1,0,2-Jul,5,1,5.0,0.0,6.0,7.0,5.0,3,268,61.84615385,0.0
1003347,203347,2925.0,3,16.841,86.18,C,普通企业,建筑业,8 years,0,1,2014/3/1,0,224,3,1.84,0,609.0909091,659.8484848,4,4,0.0,1322.307692,69.57692308,1,0,Nov-96,0,1,3.0,0.0,0.0,6.0,1.0,3,657,0.0,0.0
1002265,202265,9818.181818,3,21.692,444.26,D,高等教育机构,采矿业,7 years,1,0,2012/9/1,0,261,8,20.26636364,0,540.0,630.0,6,0,0.0,16157.30769,95.9,1,0,4-Jun,779,1,4.0,0.0,6.0,14.0,8.0,3,661,122.0307692,0.0
1035321,235321,26181.81818,3,10.296,1054.32,B,普通企业,采矿业,3 years,1,2,2016/12/1,0,63,14,28.16727273,5,665.0,775.8333333,20,1,1.0,14382.30769,41.65384615,0,0,Aug-00,0,1,8.0,0.0,14.0,18.0,9.0,0,0,0.0,0.0
1014019,214019,3818.181818,3,10.503,138.84,B,普通企业,电力、热力生产供应业,10+ years,0,0,2014/5/1,4,89,3,28.87636364,0,725.4545455,846.3636364,9,1,1.0,3892.615385,29.44615385,0,0,4-Jan,4,1,4.0,0.0,11.0,14.0,10.0,3,687,0.0,0.0
1026663,226663,15038.63636,3,11.55,419.93,B,政府机构,电力、热力生产供应业,6 years,0,0,2013/8/1,4,89,3,17.27,0,580.9090909,629.3181818,6,0,0.0,11811.69231,78.73846154,1,0,Jan-98,4,1,2.0,0.0,13.0,8.0,6.0,0,4607,425.2615385,0.0
1042207,242207,30500.0,3,7.89,954.22,A,普通企业,住宿和餐饮业,3 years,0,2,2015/2/1,0,106,12,25.65,1,741.8181818,865.4545455,18,0,0.0,45127.38462,86.76923077,1,0,Dec-88,0,1,9.0,0.0,8.0,20.0,11.0,0,11630,1163.0,0.0
1042379,242379,21272.72727,3,8.39,567.3,A,幼教与中小学校,文化和体育业,10+ years,0,0,2014/6/1,0,505,10,9.818181818,0,640.9090909,801.1363636,7,0,0.0,21730.38462,71.81538462,0,0,Dec-91,0,1,3.0,0.0,8.0,12.0,6.0,2,2020,466.1538462,0.0
1012242,212242,33090.90909,3,7.579,863.16,A,上市企业,金融业,6 years,1,1,2015/7/1,0,11,5,22.85454545,0,760.0,823.3333333,9,0,0.0,63177.0,48.18461538,0,0,Jul-84,0,1,3.0,0.0,15.0,8.0,5.0,3,692,138.4,0.0
1039274,239274,26181.81818,5,17.149,578.42,D,高等教育机构,住宿和餐饮业,10+ years,1,2,2014/12/1,5,134,8,5.49,1,552.2727273,690.3409091,2,0,0.0,0.0,0.0,0,0,5-Feb,6,1,0.0,0.0,6.0,4.0,3.0,4,608,210.4615385,0.0
1014093,214093,16363.63636,3,9.064,471.71,B,普通企业,信息传输、软件和信息技术服务业,10+ years,1,0,2016/12/1,2,134,8,3.981818182,0,645.4545455,806.8181818,11,0,0.0,5863.0,11.84615385,1,0,Sep-94,5,1,5.0,0.0,9.0,19.0,13.0,2,2923,674.5384615,0.0
1017066,217066,13090.90909,3,12.285,489.72,C,世界五百强,农、林、牧、渔业,6 years,1,1,2014/4/1,0,401,24,14.67,1,670.0,837.5,14,0,0.0,16893.69231,88.6,0,0,Jun-00,0,1,4.0,0.0,8.0,20.0,10.0,1,6871,1479.907692,0.0
1045006,245006,3636.363636,3,10.989,129.05,B,普通企业,金融业,10+ years,0,1,2015/11/1,0,182,8,13.83,0,600.0,700.0,5,0,0.0,6406.615385,43.83076923,0,0,Jul-94,0,1,5.0,0.0,2.0,13.0,5.0,3,1630,0.0,0.0
1014313,214313,17454.54545,3,13.99,656.12,C,普通企业,住宿和餐饮业,3 years,1,0,2015/4/1,0,502,7,22.55,0,540.0,585.0,15,0,0.0,21287.0,59.23076923,1,0,Mar-99,0,1,11.0,,5.0,13.0,6.0,2,6149,1135.2,0.0
1036817,236817,30545.45455,3,7.89,876.0,A,政府机构,房地产业,2 years,0,1,2015/4/1,4,241,7,31.42909091,0,710.0,769.1666667,11,0,0.0,43538.76923,96.06153846,0,0,Feb-99,4,1,7.0,0.0,13.0,13.0,10.0,3,1962,0.0,0.0
1039146,239146,28000.0,5,19.866,711.94,D,幼教与中小学校,农、林、牧、渔业,2 years,0,2,2017/7/1,0,109,21,15.31636364,0,552.2727273,690.3409091,15,1,0.0,69495.69231,86.53846154,0,0,Sep-85,0,1,11.0,,11.0,18.0,6.0,2,11667,0.0,0.0
1023638,223638,30545.45455,3,7.191,877.29,A,普通企业,房地产业,10+ years,0,1,2017/3/1,4,390,13,16.18,1,741.8181818,927.2727273,29,0,0.0,41606.92308,34.52307692,1,0,Apr-97,4,1,18.0,0.0,8.0,39.0,16.0,0,0,0.0,0.0
1031975,231975,16363.63636,5,11.539,322.34,B,政府机构,制造业,2 years,2,2,2017/4/1,0,134,8,18.26181818,1,568.6363636,663.4090909,26,0,0.0,16632.69231,12.92307692,0,0,Jul-93,0,1,21.0,,9.0,40.0,22.0,3,5259,1456.338462,0.0
1013594,213594,3000.0,3,16.29,105.91,D,幼教与中小学校,批发和零售业,2 years,1,1,2016/2/1,0,253,21,20.43636364,0,613.6363636,664.7727273,12,0,0.0,20060.0,84.6,0,0,Jul-84,0,1,8.0,0.0,7.0,10.0,5.0,0,0,0.0,0.0
1005655,205655,34272.72727,3,11.49,956.17,B,政府机构,制造业,10+ years,0,0,2017/1/1,0,137,32,27.36818182,0,631.8181818,684.469697,9,0,0.0,51067.69231,92.50769231,1,0,4-Dec,0,1,6.0,0.0,12.0,11.0,6.0,0,0,0.0,0.0
1017479,217479,1527.272727,3,9.324,45.42,B,普通企业,金融业,10+ years,0,0,2010/12/1,9,650,41,12.07636364,0,631.8181818,789.7727273,10,0,0.0,28247.30769,85.56923077,1,0,Sep-87,11220,1,,,,,,0,0,0.0,0.0
1015640,215640,3702.272727,3,17.86,163.28,D,普通企业,信息传输、软件和信息技术服务业,9 years,0,0,2015/7/1,0,103,36,26.60909091,0,720.0,900.0,6,0,0.0,6836.307692,73.2,0,0,Oct-00,0,1,5.0,0.0,3.0,25.0,14.0,0,0,0.0,0.0
1020512,220512,2000.0,3,8.991,70.98,B,政府机构,住宿和餐饮业,10+ years,1,0,2015/10/1,2,573,19,19.63636364,0,625.9090909,678.0681818,20,0,0.0,1965.0,4.0,0,0,Mar-00,5,1,9.0,0.0,8.0,29.0,18.0,0,0,0.0,0.0
1022412,222412,12727.27273,3,19.789,506.07,D,高等教育机构,金融业,4 years,0,2,2017/3/1,2,9,7,3.33,0,720.0,840.0,4,0,0.0,3359.0,35.4,1,0,7-Dec,5,1,2.0,0.0,7.0,12.0,5.0,0,0,0.0,0.0
1046437,246437,4090.909091,3,7.986,154.99,A,世界五百强,金融业,3 years,1,2,2015/12/1,4,484,21,17.68363636,0,747.2727273,809.5454545,6,0,0.0,4738.0,44.7,0,0,6-Jan,4,1,1.0,0.0,11.0,3.0,1.0,0,0,0.0,0.0
1008540,208540,7090.909091,3,8.998,188.52,B,政府机构,公共服务、社会组织,4 years,1,2,2015/10/1,0,110,13,28.96,0,580.9090909,629.3181818,13,1,0.0,28457.0,87.0,0,0,Jun-91,0,1,2.0,0.0,12.0,13.0,11.0,0,0,0.0,0.0
1045807,245807,12272.72727,3,11.691,505.34,C,政府机构,农、林、牧、渔业,,0,2,2015/1/1,4,113,22,27.59090909,0,564.5454545,658.6363636,18,0,0.0,41591.84615,61.3,1,0,Aug-93,4,1,14.0,0.0,6.0,23.0,13.0,0,1816,209.5384615,0.0
1041911,241911,1227.272727,3,14.014,50.36,C,普通企业,房地产业,10+ years,0,0,2016/11/1,2,158,9,26.21,0,609.0909091,710.6060606,17,0,0.0,25792.61538,63.34615385,0,0,2-Dec,5,1,11.0,0.0,11.0,24.0,6.0,0,0,0.0,0.0
1049393,249393,9927.272727,3,11.99,278.97,B,政府机构,文化和体育业,< 1 year,0,2,2017/5/1,10,526,20,37.53818182,1,758.1818182,947.7272727,12,0,0.0,2536.0,40.16923077,0,1,Mar-99,11,1,3.0,0.0,21.0,11.0,3.0,0,0,0.0,0.0
1038267,238267,18909.09091,5,7.39,319.78,A,高等教育机构,文化和体育业,4 years,0,0,2016/6/1,2,334,0,14.13818182,0,662.7272727,717.9545455,11,0,0.0,2400.0,7.269230769,0,0,5-Sep,5,1,4.0,0.0,7.0,9.0,3.0,3,4599,0.0,0.0
1042315,242315,3181.818182,3,6.273,108.03,A,上市企业,国际组织,1 year,1,1,2016/4/1,5,137,32,9.957272727,0,686.3636364,800.7575758,5,0,0.0,4685.0,32.3,0,0,4-May,6,1,2.0,0.0,6.0,6.0,3.0,3,666,230.5384615,0.0
1037944,237944,20775.0,3,17.57,746.6,D,普通企业,公共服务、社会组织,10+ years,0,2,2015/8/1,0,493,42,26.79,0,589.0909091,687.2727273,14,2,0.0,9009.0,27.46153846,0,0,2-Aug,0,1,5.0,0.0,10.0,17.0,8.0,2,7939,793.9,0.0
1022743,222743,4727.272727,3,5.852,120.46,A,世界五百强,建筑业,< 1 year,0,0,2017/11/1,5,107,30,7.014545455,0,670.9090909,838.6363636,9,0,0.0,7495.384615,17.19230769,0,1,Dec-78,6,1,5.0,0.0,0.0,14.0,9.0,3,308,71.07692308,0.0
1045762,245762,10000.0,3,14.99,346.61,C,世界五百强,金融业,10+ years,2,2,2017/3/1,2,608,0,7.22,1,548.1818182,593.8636364,11,0,0.0,8867.0,45.69230769,0,0,8-Apr,5,1,5.0,0.0,3.0,16.0,4.0,1,2211,612.2769231,0.0
1042912,242912,4227.272727,3,14.418,136.28,C,普通企业,建筑业,5 years,1,0,2017/11/1,0,304,8,4.729090909,1,552.2727273,598.2954545,6,0,0.0,8771.538462,64.0,1,0,Mar-92,0,1,6.0,,2.0,17.0,9.0,0,857,276.8769231,0.0
1026019,226019,3600.0,3,13.33,148.96,C,上市企业,农、林、牧、渔业,10+ years,0,1,2015/7/1,0,170,23,20.91,1,700.0,758.3333333,10,1,1.0,9093.538462,49.1,0,0,Dec-00,0,1,4.0,0.0,1.0,9.0,3.0,3,1402,0.0,0.0
1015960,215960,19636.36364,5,13.041,423.42,C,普通企业,采矿业,9 years,0,1,2014/11/1,0,109,21,28.45090909,0,700.0,758.3333333,7,0,0.0,22778.0,75.0,0,0,Aug-98,0,1,3.0,0.0,19.0,11.0,4.0,1,6266,578.4,0.0
1025181,225181,7636.363636,3,14.014,234.99,C,普通企业,金融业,1 year,2,1,2017/5/1,4,91,7,28.8,0,695.0,752.9166667,10,0,0.0,5813.538462,43.10769231,1,0,10-Jun,4,1,6.0,0.0,3.0,8.0,3.0,2,1520,0.0,0.0
