loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,isDefault
783211,623747,13800,5,28.34,432.51,G,G3,其他,幼教与中小学校,采矿业,8 years,1,0,1,0,0,2016-02-01,5,408.0,14,21.56,0.0,720.0,724.0,0.0,0,0,0.0,3455.0,76.8,1,Nov-1999,6.0,1.0,2.0,0.0,20.0,16.0,11.0,0.0,1
613101,623997,4800,3,10.99,157.13,B,B4,公务员,世界五百强,采矿业,10+ years,1,0,1,1,3,2015-08-01,5,458.0,5,5.27,0.0,780.0,784.0,0.0,0,0,0.0,24236.0,52.7,0,Feb-2003,6.0,1.0,3.0,0.0,1.0,9.0,4.0,0.0,0
99950,624886,12000,3,5.32,361.38,A,A1,工程师,普通企业,电力、热力生产供应业,,0,0,0,0,0,2016-07-01,0,241.0,7,15.71,0.0,835.0,839.0,0.0,0,0,0.0,4863.0,8.4,1,Dec-1993,0.0,1.0,2.0,0.0,4.0,14.0,8.0,0.0,1
647665,625019,14000,5,18.24,357.34,D,D5,其他,上市企业,文化和体育业,10+ years,0,0,0,1,0,2014-08-01,0,635.0,3,1.32,0.0,720.0,724.0,1.0,0,0,0.0,1679.0,21.0,0,Jun-1999,0.0,1.0,2.0,0.0,0.0,8.0,4.0,0.0,0
776512,625061,5600,3,14.49,192.74,C,C4,其他,上市企业,住宿和餐饮业,4 years,1,0,2,0,0,2016-06-01,3,31.0,2,13.53,0.0,720.0,724.0,0.0,0,0,0.0,8050.0,51.9,1,Feb-2005,3.0,1.0,3.0,0.0,8.0,8.0,6.0,0.0,0
107987,625233,10000,3,5.32,301.15,A,A1,公务员,普通企业,电力、热力生产供应业,10+ years,0,0,0,0,0,2015-08-01,4,625.0,13,20.58,0.0,780.0,784.0,0.0,2,226,125.04628454619343,9687.0,27.1,1,Aug-1995,4.0,1.0,4.0,0.0,10.0,12.0,8.0,0.0,0
738473,625253,16000,5,13.43,367.59,C,C3,其他,普通企业,金融业,9 years,0,0,0,1,3,2011-03-01,0,512.0,21,13.44,0.0,735.0,739.0,0.0,3,261,54.885010087569974,10.0,0.1,1,Nov-2000,38.0,1.0,,,,,,,0
214635,625276,25850,5,24.99,758.59,F,F4,职员,世界五百强,住宿和餐饮业,10+ years,0,1,1,0,0,2015-04-01,0,361.0,8,24.52,0.0,755.0,759.0,0.0,0,0,0.0,16187.0,48.9,0,Jul-1990,0.0,1.0,5.0,0.0,9.0,11.0,8.0,0.0,0
757025,625330,14675,3,18.49,534.16,D,D5,其他,普通企业,住宿和餐饮业,5 years,2,1,0,1,0,2016-01-01,0,209.0,21,36.1,0.0,780.0,784.0,0.0,0,0,0.0,5163.0,53.2,0,Jul-1998,2.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,0
168301,625642,3600,3,8.59,113.8,A,A5,其他,世界五百强,金融业,10+ years,1,1,1,0,0,2016-10-01,0,403.0,38,13.23,0.0,765.0,769.0,0.0,0,0,0.0,7733.0,15.3,0,Oct-2004,0.0,1.0,4.0,0.0,3.0,18.0,9.0,0.0,1
603596,625740,14000,5,8.39,286.49,A,A5,其他,政府机构,金融业,10+ years,0,0,0,1,2,2014-07-01,0,797.0,14,12.39,0.0,770.0,774.0,0.0,0,0,0.0,12613.0,38.8,0,Jun-1989,0.0,1.0,4.0,0.0,14.0,13.0,6.0,0.0,0
538452,626139,12000,3,8.9,381.04,A,A5,公务员,幼教与中小学校,金融业,10+ years,1,1,1,0,0,2014-05-01,0,248.0,11,28.09,0.0,735.0,739.0,0.0,4,132,33.933515939590784,16240.0,65.0,0,Mar-2003,0.0,1.0,1.0,0.0,23.0,6.0,2.0,0.0,0
64901,626174,11225,3,12.88,377.57,C,C2,职员,普通企业,公共服务、社会组织,1 year,0,1,1,1,3,2016-01-01,0,116.0,14,23.26,0.0,770.0,774.0,0.0,0,0,0.0,12912.0,22.2,0,Jun-2006,0.0,1.0,5.0,0.0,5.0,26.0,17.0,0.0,1
61788,626439,12000,5,17.09,298.82,D,D1,职员,普通企业,文化和体育业,5 years,1,2,2,0,0,2017-12-01,2,35.0,14,31.29,0.0,720.0,724.0,1.0,0,0,0.0,20500.0,30.4,0,Oct-2001,5.0,1.0,10.0,0.0,5.0,16.0,10.0,0.0,0
427036,626509,28000,3,8.39,882.47,A,A5,职员,上市企业,住宿和餐饮业,10+ years,2,1,1,0,0,2014-10-01,0,134.0,8,5.15,0.0,750.0,754.0,0.0,0,0,0.0,47516.0,47.8,0,Mar-1985,0.0,1.0,6.0,0.0,2.0,12.0,9.0,0.0,0
728794,626558,6000,3,11.99,199.26,B,B3,工人,普通企业,建筑业,7 years,1,0,0,0,0,2013-12-01,4,140.0,8,29.35,0.0,735.0,739.0,0.0,0,0,0.0,8945.0,52.0,1,Apr-2002,10924.0,1.0,8.0,0.0,3.0,11.0,6.0,0.0,0
407495,626848,5500,3,5.32,165.64,A,A1,职员,普通企业,金融业,10+ years,2,0,1,1,1,2015-12-01,3,53.0,19,14.59,0.0,845.0,850.0,0.0,4,412,184.40816228753243,3752.0,3.0,0,Nov-1982,3.0,1.0,2.0,0.0,13.0,16.0,13.0,0.0,0
612646,626959,6000,3,7.07,185.46,A,A2,工程师,普通企业,电力、热力生产供应业,4 years,0,1,0,1,5,2017-08-01,4,102.0,26,15.31,0.0,840.0,844.0,0.0,0,0,0.0,7049.0,5.1,0,Aug-1988,4.0,1.0,9.0,0.0,5.0,33.0,14.0,0.0,0
654406,627476,21000,3,12.49,702.43,B,B5,其他,上市企业,房地产业,10+ years,2,0,1,1,0,2014-08-01,0,129.0,30,6.73,0.0,740.0,744.0,0.0,5,385,209.1229236468591,40137.0,60.3,0,Dec-1993,0.0,1.0,7.0,0.0,8.0,26.0,14.0,0.0,0
366203,627596,3600,3,18.55,131.15,E,E2,其他,上市企业,国际组织,3 years,1,0,2,0,0,2015-10-01,0,104.0,23,11.68,0.0,720.0,724.0,0.0,0,0,0.0,572.0,23.8,1,Apr-2006,0.0,1.0,1.0,0.0,3.0,4.0,3.0,0.0,1
608033,627672,10000,3,13.99,341.73,C,C3,工人,普通企业,电力、热力生产供应业,5 years,0,0,0,0,0,2017-04-01,0,250.0,37,24.24,0.0,720.0,724.0,0.0,0,0,0.0,13463.0,74.0,0,Mar-1987,0.0,1.0,5.0,0.0,9.0,19.0,7.0,0.0,1
458796,627907,13750,5,18.54,353.22,E,E1,其他,上市企业,信息传输、软件和信息技术服务业,< 1 year,1,2,1,0,0,2015-02-01,0,512.0,21,34.6,0.0,720.0,724.0,0.0,0,0,0.0,18617.0,62.9,0,Feb-2001,0.0,1.0,7.0,0.0,4.0,9.0,3.0,0.0,1
32028,628180,35000,5,12.49,787.25,B,B5,公务员,幼教与中小学校,文化和体育业,10+ years,2,0,2,1,0,2014-08-01,4,232.0,13,28.63,0.0,770.0,774.0,0.0,0,0,0.0,54878.0,40.4,0,Mar-1987,4.0,1.0,9.0,0.0,7.0,22.0,9.0,0.0,0
673479,628291,18000,5,14.08,419.58,C,C3,工程师,普通企业,采矿业,10+ years,0,0,2,1,1,2017-07-01,0,541.0,3,17.98,0.0,720.0,724.0,1.0,0,0,0.0,11613.0,43.0,0,Sep-1997,0.0,1.0,6.0,,4.0,17.0,5.0,0.0,0
300866,628317,18000,5,13.66,415.67,C,C3,工程师,普通企业,金融业,5 years,0,0,1,1,2,2015-01-01,0,38.0,21,20.15,0.0,740.0,744.0,0.0,4,592,325.4747712602087,11532.0,46.9,0,Mar-2001,0.0,1.0,2.0,0.0,10.0,16.0,6.0,0.0,0
448675,628407,10000,5,19.24,260.73,E,E2,其他,政府机构,住宿和餐饮业,< 1 year,1,0,2,0,0,2015-01-01,0,242.0,8,21.06,0.0,720.0,724.0,1.0,0,0,0.0,983.0,18.5,0,Apr-2004,0.0,1.0,1.0,0.0,13.0,4.0,1.0,0.0,0
401347,628417,15000,3,12.62,502.67,C,C1,职员,政府机构,采矿业,< 1 year,2,1,2,2,3,2017-11-01,4,19.0,14,45.72,0.0,790.0,794.0,0.0,0,0,0.0,37604.0,18.0,1,Jan-1987,4.0,1.0,5.0,0.0,10.0,32.0,22.0,0.0,0
229080,628438,10000,3,11.67,330.57,B,B4,其他,世界五百强,金融业,3 years,1,2,1,0,0,2014-07-01,0,196.0,14,23.99,0.0,730.0,734.0,0.0,0,0,0.0,7712.0,52.1,0,Mar-2002,0.0,1.0,4.0,0.0,6.0,8.0,5.0,0.0,0
742262,628710,21725,5,13.99,505.4,C,C3,工人,政府机构,文化和体育业,3 years,2,0,0,0,0,2017-01-01,0,48.0,10,18.21,0.0,735.0,739.0,0.0,0,0,0.0,13511.0,47.1,1,Nov-2006,0.0,1.0,4.0,0.0,11.0,14.0,4.0,0.0,1
122466,629070,15000,3,7.12,463.98,A,A3,职员,政府机构,农、林、牧、渔业,3 years,0,0,0,1,0,2014-09-01,0,129.0,30,7.85,1.0,670.0,674.0,0.0,3,108,39.13964577970585,11127.0,61.8,0,Aug-1984,0.0,1.0,4.0,0.0,10.0,21.0,13.0,13.0,0
240309,629113,9975,3,12.99,336.05,C,C1,其他,幼教与中小学校,住宿和餐饮业,,0,0,2,0,0,2014-05-01,0,143.0,8,15.89,2.0,760.0,764.0,0.0,0,0,0.0,125579.0,1.3,0,Aug-1988,0.0,1.0,4.0,0.0,2.0,28.0,19.0,2.0,1
424259,629126,15600,5,12.99,354.87,C,C2,职员,普通企业,金融业,3 years,0,1,1,0,0,2016-03-01,0,105.0,17,19.14,0.0,770.0,774.0,0.0,0,0,0.0,6955.0,44.3,0,May-2003,0.0,1.0,3.0,0.0,3.0,6.0,4.0,0.0,1
81548,629288,12000,3,14.09,410.66,B,B5,其他,普通企业,金融业,1 year,1,0,1,1,3,2013-01-01,8,297.0,18,18.09,0.0,735.0,739.0,0.0,0,0,0.0,5351.0,45.3,1,Jan-2000,6760.0,1.0,4.0,0.0,10.0,13.0,7.0,0.0,0
629207,629458,15125,3,13.99,516.87,C,C4,职员,世界五百强,制造业,5 years,0,1,2,1,4,2016-01-01,4,793.0,33,29.53,0.0,735.0,739.0,0.0,0,0,0.0,18954.0,77.4,0,Feb-2007,4.0,1.0,4.0,0.0,5.0,7.0,7.0,0.0,0
759288,629524,22000,3,5.32,662.53,A,A1,其他,普通企业,金融业,10+ years,0,1,1,0,0,2016-03-01,2,100.0,4,8.64,0.0,830.0,834.0,0.0,0,0,0.0,7813.0,9.1,0,Mar-2001,5.0,1.0,2.0,0.0,4.0,4.0,4.0,0.0,0
55253,629536,6000,3,5.32,180.69,A,A1,工程师,普通企业,国际组织,2 years,0,0,0,0,0,2016-01-01,5,186.0,9,11.01,0.0,800.0,804.0,0.0,1,62,29.845007664809145,12566.0,15.7,1,Feb-1991,2.0,1.0,4.0,0.0,5.0,18.0,8.0,0.0,0
329396,629706,15000,3,12.69,503.18,C,C2,公务员,世界五百强,国际组织,8 years,2,1,1,1,3,2015-07-01,0,517.0,14,32.57,0.0,720.0,724.0,1.0,0,0,0.0,33033.0,78.6,0,Aug-1991,0.0,1.0,7.0,0.0,4.0,16.0,6.0,0.0,0
278513,629913,36000,3,16.02,1266.01,C,C5,职员,世界五百强,批发和零售业,10+ years,2,0,2,1,0,2017-08-01,0,166.0,8,39.96,0.0,675.0,679.0,1.0,0,0,0.0,12282.0,57.9,0,Jan-1987,0.0,1.0,7.0,0.0,10.0,24.0,9.0,0.0,0
66535,630016,3000,3,13.33,101.56,C,C3,其他,普通企业,国际组织,,0,0,1,0,0,2015-04-01,5,112.0,23,18.88,0.0,775.0,779.0,0.0,0,0,0.0,6878.0,30.7,1,May-2000,6.0,1.0,8.0,0.0,2.0,17.0,7.0,0.0,0
143009,630710,27700,3,20.99,1043.46,E,E1,职员,普通企业,公共服务、社会组织,9 years,1,1,1,1,2,2016-06-01,0,566.0,30,36.29,0.0,765.0,769.0,0.0,4,40,20.040022188301407,22220.0,47.7,1,Aug-1996,0.0,1.0,4.0,0.0,3.0,12.0,7.0,0.0,0
605700,630712,8100,3,16.99,288.75,D,D3,其他,高等教育机构,文化和体育业,1 year,1,1,0,0,0,2014-07-01,0,48.0,10,26.41,0.0,720.0,724.0,0.0,0,0,0.0,5176.0,93.8,1,May-2001,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0
68806,630735,14000,3,11.99,464.94,B,B3,职员,普通企业,文化和体育业,10+ years,0,0,1,1,0,2013-11-01,0,52.0,19,13.94,0.0,730.0,734.0,0.0,0,0,0.0,36559.0,80.5,1,Aug-1991,25652.0,1.0,4.0,0.0,6.0,10.0,5.0,0.0,0
325757,630761,10800,3,6.03,328.71,A,A1,公务员,上市企业,建筑业,10+ years,0,1,0,0,0,2014-12-01,4,118.0,20,9.4,0.0,825.0,829.0,0.0,0,0,0.0,10860.0,15.9,1,Feb-1987,4.0,1.0,6.0,0.0,3.0,14.0,3.0,0.0,0
310943,630832,2000,3,13.98,68.34,C,C3,职员,幼教与中小学校,金融业,9 years,1,0,0,1,0,2014-10-01,9,166.0,8,12.76,0.0,720.0,724.0,0.0,0,0,0.0,8248.0,82.5,0,May-1997,10.0,1.0,2.0,0.0,9.0,9.0,4.0,0.0,0
430712,631535,23525,5,15.41,564.74,D,D1,工程师,上市企业,电力、热力生产供应业,10+ years,0,0,0,0,0,2015-12-01,0,91.0,7,36.43,0.0,770.0,774.0,0.0,0,0,0.0,15069.0,36.4,0,Sep-2000,0.0,1.0,4.0,0.0,7.0,15.0,7.0,0.0,0
676071,631580,21000,5,17.27,524.96,D,D2,职员,普通企业,信息传输、软件和信息技术服务业,10+ years,0,0,0,1,2,2016-03-01,0,38.0,21,35.35,0.0,750.0,754.0,0.0,0,0,0.0,37394.0,47.9,0,Apr-2002,0.0,1.0,8.0,0.0,3.0,12.0,9.0,0.0,0
715036,631586,35000,3,5.31,1053.86,A,A1,其他,世界五百强,房地产业,4 years,1,0,1,1,1,2018-06-01,6,56.0,8,19.06,0.0,835.0,839.0,0.0,0,0,0.0,8821.0,13.1,0,Mar-1995,7.0,1.0,4.0,0.0,23.0,18.0,12.0,0.0,0
8081,631594,6000,3,12.29,200.12,C,C1,工人,普通企业,文化和体育业,3 years,0,1,1,0,0,2015-08-01,1,479.0,8,7.31,1.0,775.0,779.0,0.0,0,0,0.0,582.0,0.7,0,Jul-2011,1.0,1.0,6.0,0.0,3.0,17.0,15.0,0.0,0
574517,631647,15800,3,12.85,531.23,B,B4,职员,幼教与中小学校,文化和体育业,7 years,1,0,2,0,0,2014-01-01,0,134.0,8,30.67,0.0,745.0,749.0,0.0,0,0,0.0,22279.0,72.8,0,Apr-1987,169.0,1.0,11.0,0.0,6.0,14.0,6.0,0.0,0
452588,631703,14000,5,8.9,289.94,A,A5,其他,普通企业,批发和零售业,10+ years,0,1,2,0,0,2013-04-01,0,62.0,13,9.6,0.0,750.0,754.0,0.0,0,0,0.0,32177.0,40.2,1,Dec-2000,0.0,1.0,5.0,0.0,7.0,30.0,20.0,0.0,0
656528,631749,25000,5,13.49,575.12,C,C2,公务员,上市企业,房地产业,10+ years,2,1,0,1,5,2016-09-01,4,480.0,8,22.73,0.0,765.0,769.0,0.0,0,0,0.0,47129.0,48.4,0,Dec-1990,4.0,1.0,6.0,0.0,1.0,14.0,7.0,0.0,0
573531,631803,35000,3,10.99,1145.69,B,B2,其他,上市企业,金融业,10+ years,0,2,2,0,0,2014-05-01,0,632.0,27,11.66,0.0,775.0,779.0,0.0,0,0,0.0,26040.0,48.5,0,Jan-1999,0.0,1.0,4.0,0.0,9.0,20.0,7.0,0.0,0
120896,631932,18400,5,17.99,467.14,D,D2,职员,上市企业,交通运输、仓储和邮政业,,0,1,0,1,5,2016-10-01,0,639.0,37,19.03,0.0,775.0,779.0,0.0,0,0,0.0,10697.0,19.9,0,Mar-1993,0.0,1.0,4.0,0.0,5.0,15.0,10.0,0.0,1
53142,631937,1000,3,17.99,36.15,D,D2,职员,幼教与中小学校,建筑业,10+ years,0,1,2,0,0,2016-12-01,5,194.0,38,26.41,0.0,720.0,724.0,0.0,0,0,0.0,18667.0,100.9,0,Oct-2005,6.0,1.0,8.0,0.0,3.0,9.0,4.0,0.0,0
671135,632471,9000,3,9.44,288.05,B,B1,职员,高等教育机构,住宿和餐饮业,10+ years,0,0,2,1,5,2017-12-01,0,537.0,19,39.22,0.0,820.0,824.0,0.0,0,0,0.0,24764.0,76.0,0,Dec-1993,0.0,1.0,1.0,0.0,8.0,20.0,10.0,0.0,0
608918,632742,15000,5,29.69,482.45,F,F2,其他,上市企业,金融业,10+ years,1,0,2,0,0,2017-11-01,5,722.0,3,27.03,0.0,720.0,724.0,0.0,0,0,0.0,1171.0,90.1,0,Sep-2004,6.0,1.0,2.0,0.0,14.0,17.0,6.0,0.0,0
695219,632806,10000,3,16.55,354.3,D,D2,工人,普通企业,文化和体育业,10+ years,1,0,2,1,2,2015-10-01,1,141.0,13,24.64,0.0,780.0,784.0,0.0,0,0,0.0,47041.0,19.4,0,Feb-2000,1.0,1.0,4.0,0.0,1.0,9.0,5.0,0.0,1
249139,633047,6800,3,22.91,262.91,E,E1,其他,上市企业,信息传输、软件和信息技术服务业,,1,0,2,1,0,2017-07-01,0,127.0,13,30.05,0.0,720.0,724.0,0.0,0,0,0.0,13408.0,50.4,1,Jul-2002,0.0,1.0,3.0,0.0,3.0,9.0,1.0,0.0,0
196429,633194,12000,5,17.1,298.88,C,C5,工人,上市企业,信息传输、软件和信息技术服务业,2 years,2,0,1,0,0,2013-12-01,0,720.0,0,31.98,0.0,720.0,724.0,0.0,1,75,15.973799118098777,8784.0,87.8,1,Oct-1991,70.0,1.0,1.0,0.0,13.0,10.0,7.0,0.0,0
441217,633659,16000,3,13.49,542.89,C,C2,工人,普通企业,金融业,< 1 year,2,0,1,0,0,2016-07-01,1,390.0,13,22.22,0.0,785.0,789.0,0.0,0,0,0.0,5367.0,12.3,0,Jan-2007,1.0,1.0,5.0,0.0,4.0,18.0,11.0,0.0,1
623055,633819,19050,3,15.59,665.9,C,C5,工程师,政府机构,住宿和餐饮业,10+ years,1,0,2,0,0,2016-09-01,6,25.0,13,9.4,0.0,800.0,804.0,0.0,0,0,0.0,10058.0,50.5,0,Sep-1991,7.0,1.0,3.0,0.0,2.0,7.0,4.0,0.0,0
623522,633883,14000,3,8.9,444.55,A,A5,职员,政府机构,批发和零售业,7 years,0,0,2,0,0,2013-09-01,6,33.0,22,22.6,0.0,760.0,764.0,0.0,6,768,339.35539804746094,30834.0,62.7,0,Sep-2006,2270.0,1.0,4.0,0.0,2.0,10.0,6.0,0.0,0
623108,633976,12000,5,15.1,286.11,C,C2,职员,普通企业,电力、热力生产供应业,5 years,2,1,1,0,0,2013-09-01,0,176.0,3,29.81,0.0,720.0,724.0,0.0,0,0,0.0,64034.0,89.4,1,Dec-1995,413.0,1.0,4.0,0.0,10.0,10.0,6.0,0.0,1
707250,634263,9925,3,8.6,313.77,A,A4,工人,世界五百强,制造业,6 years,1,0,2,1,3,2013-10-01,0,54.0,28,16.32,0.0,770.0,774.0,0.0,0,0,0.0,3565.0,23.2,1,Aug-2002,76.0,1.0,4.0,0.0,11.0,19.0,10.0,0.0,0
99274,634284,5000,3,6.03,152.18,A,A1,职员,普通企业,电力、热力生产供应业,10+ years,0,1,0,0,0,2013-07-01,8,652.0,0,10.86,0.0,830.0,834.0,0.0,0,0,0.0,32529.0,2.0,0,Aug-1983,7181.0,1.0,5.0,0.0,9.0,26.0,14.0,0.0,0
239501,634897,16000,5,9.76,338.07,B,B3,其他,普通企业,采矿业,2 years,0,0,1,0,0,2015-12-01,0,753.0,0,13.15,0.0,795.0,799.0,0.0,0,0,0.0,37319.0,38.5,0,Aug-1995,0.0,1.0,4.0,0.0,5.0,9.0,7.0,0.0,1
377233,635175,20000,5,10.99,434.75,B,B2,公务员,政府机构,住宿和餐饮业,8 years,2,1,1,0,0,2014-02-01,2,144.0,5,14.74,0.0,745.0,749.0,0.0,2,232,73.20110586320195,33430.0,36.1,1,Jan-1996,5.0,1.0,5.0,0.0,8.0,23.0,16.0,0.0,0
163889,635238,6000,3,7.07,185.46,A,A2,其他,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,0,1,1,0,0,2017-07-01,0,137.0,32,2.9,0.0,835.0,839.0,0.0,0,0,0.0,10372.0,4.3,0,Aug-1988,0.0,1.0,14.0,0.0,4.0,62.0,29.0,0.0,0
737603,635243,11000,3,12.62,368.63,C,C1,其他,幼教与中小学校,住宿和餐饮业,10+ years,2,0,1,0,0,2017-07-01,0,347.0,14,29.3,0.0,780.0,784.0,0.0,0,0,0.0,6675.0,26.0,0,Aug-1986,0.0,1.0,4.0,0.0,3.0,16.0,10.0,0.0,1
359269,635440,25475,3,12.99,858.24,C,C1,其他,政府机构,公共服务、社会组织,,1,0,2,0,0,2014-06-01,4,288.0,13,33.37,0.0,745.0,749.0,0.0,0,0,0.0,33128.0,75.8,0,May-1985,4.0,1.0,7.0,0.0,6.0,13.0,7.0,0.0,0
530123,635593,17000,5,14.99,404.34,C,C5,其他,普通企业,制造业,8 years,1,0,0,0,0,2014-08-01,0,549.0,8,31.2,0.0,720.0,724.0,0.0,0,0,0.0,13455.0,89.7,1,May-2003,0.0,1.0,4.0,0.0,27.0,24.0,14.0,0.0,1
554236,636325,28000,3,14.46,963.25,C,C4,工程师,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,0,0,0,2016-04-01,0,290.0,18,10.88,0.0,720.0,724.0,1.0,3,267,111.17543100935686,6604.0,42.3,0,Jun-2003,0.0,1.0,3.0,0.0,5.0,9.0,5.0,0.0,0
399847,636437,24000,5,21.18,651.72,E,E3,其他,普通企业,金融业,6 years,0,0,1,1,0,2016-04-01,0,166.0,8,18.34,0.0,755.0,759.0,0.0,0,0,0.0,317846.0,90.0,0,Oct-1997,0.0,1.0,4.0,0.0,6.0,14.0,6.0,0.0,0
725944,636471,10000,3,13.98,341.68,C,C3,职员,上市企业,电力、热力生产供应业,10+ years,0,1,2,1,5,2014-05-01,0,149.0,22,20.26,0.0,720.0,724.0,0.0,0,0,0.0,17589.0,61.9,0,Apr-2003,0.0,1.0,6.0,0.0,7.0,14.0,7.0,0.0,0
524277,637140,14750,3,16.91,525.22,C,C5,其他,普通企业,金融业,10+ years,0,1,1,0,0,2018-07-01,4,784.0,33,26.73,0.0,720.0,724.0,1.0,0,0,0.0,13680.0,33.7,0,Mar-2005,4.0,1.0,3.0,0.0,12.0,9.0,6.0,0.0,1
507905,637473,21000,5,13.98,488.42,C,C1,工人,政府机构,信息传输、软件和信息技术服务业,,0,1,2,0,0,2013-12-01,0,67.0,19,28.37,0.0,735.0,739.0,0.0,0,0,0.0,14420.0,75.1,1,Apr-1999,384.0,1.0,5.0,0.0,14.0,11.0,3.0,0.0,1
626308,637517,9000,3,8.6,284.53,A,A4,职员,幼教与中小学校,金融业,10+ years,0,1,0,1,5,2013-10-01,2,190.0,17,15.05,0.0,775.0,779.0,0.0,0,0,0.0,7311.0,25.6,0,Sep-2000,94.0,1.0,4.0,0.0,14.0,10.0,8.0,0.0,0
115882,637538,12750,3,14.46,438.62,C,C4,其他,普通企业,采矿业,< 1 year,0,1,0,1,4,2016-02-01,0,143.0,8,35.03,0.0,730.0,734.0,0.0,0,0,0.0,55523.0,90.3,0,Jul-2002,0.0,1.0,5.0,0.0,11.0,8.0,6.0,0.0,0
547874,637723,1000,3,18.25,36.28,D,D3,职员,政府机构,金融业,10+ years,1,0,1,1,3,2016-04-01,0,277.0,8,30.93,0.0,765.0,769.0,0.0,1,134,42.733953281156396,2609.0,24.4,0,Jun-1998,0.0,1.0,3.0,0.0,2.0,3.0,2.0,0.0,0
348540,637788,14000,5,17.99,355.44,D,D2,工人,幼教与中小学校,国际组织,10+ years,0,0,1,0,0,2016-08-01,4,274.0,8,10.69,0.0,720.0,724.0,0.0,2,270,74.49456177401088,13133.0,58.4,0,Feb-2000,4.0,1.0,10.0,0.0,3.0,15.0,9.0,0.0,0
251508,637847,8000,3,13.49,271.45,C,C2,其他,普通企业,公共服务、社会组织,1 year,1,0,2,1,5,2016-07-01,9,187.0,9,31.72,0.0,775.0,779.0,0.0,0,0,0.0,7036.0,34.2,1,Jul-1994,10.0,1.0,4.0,0.0,10.0,7.0,4.0,0.0,0
52459,638031,17000,5,15.8,411.61,C,C3,其他,政府机构,住宿和餐饮业,10+ years,0,0,2,0,0,2013-05-01,0,124.0,13,13.95,0.0,720.0,724.0,0.0,0,0,0.0,21211.0,76.6,1,Dec-1991,30099.0,1.0,4.0,0.0,0.0,12.0,8.0,0.0,1
587925,638034,30000,3,14.09,1026.65,B,B5,职员,政府机构,公共服务、社会组织,8 years,0,0,2,1,0,2013-01-01,4,249.0,36,24.75,0.0,720.0,724.0,0.0,3,405,87.87441129073723,43451.0,42.3,0,Mar-1993,353.0,1.0,13.0,0.0,12.0,28.0,21.0,0.0,0
127753,638365,8000,3,14.65,275.96,C,C5,公务员,世界五百强,金融业,7 years,0,0,2,0,0,2015-03-01,0,75.0,33,17.13,0.0,720.0,724.0,0.0,0,0,0.0,2266.0,98.5,0,Dec-2002,0.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0
634382,638407,40000,5,12.62,902.37,C,C1,工人,普通企业,交通运输、仓储和邮政业,10+ years,1,1,1,0,0,2017-12-01,5,38.0,21,4.04,0.0,670.0,674.0,1.0,0,0,0.0,0.0,0.0,0,Sep-2001,6.0,1.0,0.0,0.0,8.0,4.0,3.0,1.0,0
495474,638681,40000,3,8.99,1271.81,B,B1,工人,上市企业,住宿和餐饮业,10+ years,2,2,2,0,0,2016-09-01,0,206.0,9,26.35,0.0,770.0,774.0,0.0,0,0,0.0,25858.0,78.1,0,May-2001,0.0,1.0,2.0,0.0,6.0,6.0,5.0,0.0,0
187245,638701,2975,3,15.31,103.59,C,C4,其他,政府机构,电力、热力生产供应业,,1,1,2,1,3,2014-03-01,3,146.0,23,5.85,1.0,720.0,724.0,0.0,0,0,0.0,4391.0,57.0,0,Aug-1987,3.0,1.0,4.0,,0.0,6.0,1.0,0.0,0
226244,638774,24000,5,14.31,562.31,C,C4,其他,普通企业,采矿业,1 year,0,0,1,1,1,2015-01-01,1,5.0,4,7.77,0.0,790.0,794.0,0.0,0,0,0.0,2302.0,3.3,1,Sep-1997,1.0,1.0,4.0,0.0,7.0,25.0,13.0,0.0,0
239438,638852,30000,3,8.39,945.5,A,A5,职员,普通企业,采矿业,< 1 year,0,0,2,0,0,2014-09-01,0,2.0,2,22.67,0.0,750.0,754.0,0.0,0,0,0.0,39510.0,29.4,0,Jun-2007,0.0,1.0,9.0,0.0,5.0,16.0,15.0,0.0,0
304786,638877,28000,5,21.45,764.6,D,D5,其他,幼教与中小学校,电力、热力生产供应业,< 1 year,0,1,1,0,0,2017-10-01,0,112.0,23,4.01,0.0,750.0,754.0,0.0,0,0,0.0,3549.0,101.4,0,Mar-1999,0.0,1.0,1.0,0.0,12.0,4.0,2.0,0.0,1
259614,639128,18450,5,11.67,407.34,B,B4,其他,普通企业,公共服务、社会组织,4 years,0,1,1,1,3,2014-10-01,0,422.0,30,10.15,0.0,815.0,819.0,0.0,3,225,55.237530831437034,4595.0,6.3,0,Jul-1983,0.0,1.0,2.0,0.0,8.0,21.0,15.0,0.0,0
